setId,rep_number,time,position,speed,acceleration,force
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,0.34999299,-112.2568588,3.561914206,-7.324864388,46.6282959
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,0.354992896,-112.2744751,3.52360034,-7.662732601,48.2986412
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,0.359992802,-112.2919006,3.485045433,-7.711005211,49.42624664
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,0.364992708,-112.3091354,3.447870493,-7.435003281,49.86948013
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,0.369992614,-112.32621,3.413817406,-6.810611725,49.5159111
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,0.37499249,-112.343132,3.384637833,-5.835887909,48.31041718
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,0.379992396,-112.3599396,3.361947298,-4.538140774,46.27349854
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,0.384992301,-112.3766785,3.347056866,-2.978081226,43.51053238
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,0.389992207,-112.3933792,3.340837717,-1.243808389,40.19950104
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,0.394992113,-112.4100952,3.343650579,0.562552869,36.56616592
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,0.399991989,-112.4268723,3.355329752,2.335843325,32.85918427
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,0.404991895,-112.4437485,3.375242472,3.982535362,29.31422615
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,0.409991801,-112.460762,3.402394295,5.430381775,26.12670326
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,0.414991707,-112.4779434,3.435561895,6.633498669,23.43244553
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,0.419991612,-112.4953079,3.473442078,7.576070309,21.2966404
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,0.424991488,-112.5128784,3.514787674,8.269124985,19.71619797
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,0.429991394,-112.5306702,3.558501959,8.742844582,18.63388634
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,0.4349913,-112.5486908,3.60368681,9.03695488,17.96015549
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,0.439991206,-112.5669403,3.649638653,9.190382957,17.59768867
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,0.444991112,-112.5854187,3.695805073,9.233272552,17.46255302
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,0.449990988,-112.604126,3.741719723,9.182910919,17.49558449
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,0.454990894,-112.6230621,3.786936045,9.043299675,17.66806602
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,0.459990799,-112.6422195,3.830967665,8.806302071,17.97703171
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,0.464990705,-112.6615829,3.873247623,8.455978394,18.43702316
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,0.469990611,-112.6811523,3.913103819,7.971251965,19.07234192
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,0.474990487,-112.7008972,3.949762344,7.331706047,19.9127636
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,0.479990393,-112.7208099,3.982387543,6.525036812,20.97884369
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,0.484990299,-112.74086,4.010149002,5.552334309,22.27810097
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,0.489990205,-112.7610245,4.032320499,4.434283257,23.7983284
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,0.49499011,-112.7812653,4.048392296,3.21437192,25.50096703
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,0.499989986,-112.8015518,4.058165073,1.954483271,27.32281685
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,0.504989922,-112.8218613,4.061784267,0.723879576,29.186903
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,0.509989798,-112.8421631,4.059710503,-0.41475898,31.01916313
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,0.514989674,-112.8624268,4.052616119,-1.418892503,32.76460266
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,0.51998961,-112.8826294,4.041239738,-2.275255442,34.40255356
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,0.524989486,-112.9027634,4.026239872,-2.999973774,35.94911194
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,0.529989421,-112.9228058,4.008075237,-3.63288641,37.45355988
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,0.534989297,-112.9427414,3.986935377,-4.228002548,38.98755646
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,0.539989173,-112.9625549,3.962739944,-4.839072704,40.62649918
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,0.544989109,-112.9822311,3.935217142,-5.504603386,42.42745972
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,0.549988985,-113.0017471,3.904046535,-6.234106541,44.40589905
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,0.554988921,-113.0210953,3.869035721,-7.002139568,46.52012253
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,0.559988797,-113.0402451,3.830294371,-7.748288631,48.66561508
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,0.564988673,-113.0591888,3.788375139,-8.383833885,50.67745209
517cecc2-2d61-4e03-bd5e-d8a46e9afc44,3,0.569988608,-113.0779114,3.74434948,-8.805128098,52.34752274
